order_id,date_commande,fournisseur,entrepot,client,produit,quantite_commandee,quantite_livree,cout_unitaire_mad,cout_total_mad,distance_km,delai_livraison_jours,retard_jours,stock_actuel,demande_prevue,taux_service_pct,cout_transport_mad,statut,rupture_stock,region,is_retard,is_rupture,taux_livraison_pct,risque_rupture,cout_par_km,cout_par_unite,mois
SC-01224,2026-03-31 21:15:00,Rabat Pharma,WH-Marrakech,Marjane,Produit B,834.0,792.0,158.81,132450.9,194.6,4.88,3.17,5139.0,1064,95.19,1549.0,Livré,False,Souss,True,False,94.96402877697841,False,7.959917780061665,167.23598484848483,2026-03
SC-01225,2026-02-06 07:30:00,Agadir Plastics,WH-Fes,Marjane,Produit F,119.0,105.0,119.495,26591.83,60.3,7.26,3.23,4606.0,924,89.31,562.47,Livré,False,Centre,True,False,88.23529411764706,False,9.327860696517414,253.25552380952382,2026-02
SC-01226,2026-01-06 15:00:00,Rabat Pharma,WH-Casablanca,Export Client,Produit D,486.0,471.0,174.26,84689.57,243.6,4.79,0.0,3072.0,1540,82.74,3023.23,Livré,False,Nord,False,False,96.91358024691358,False,12.410632183908046,179.80800424628453,2026-01
SC-01227,2026-04-11 15:00:00,Casa Packaging,WH-Tanger,Carrefour,Produit D,825.0,801.0,227.9,188018.1,612.6,7.43,3.62,740.0,70,83.32,6107.99,Partiel,False,Sud,True,False,97.0909090909091,False,9.97060071825008,234.72921348314608,2026-04
SC-01228,2026-03-05 17:15:00,Marrakech Food,WH-Marrakech,Grossiste Nord,Produit E,354.0,326.0,50.18,17762.73,579.4,6.22,0.0,535.0,1122,88.14,6934.9,Livré,True,Centre,False,True,92.09039548022598,True,11.969105971694857,54.486901840490795,2026-03
SC-01229,2026-01-11 11:00:00,Rabat Pharma,WH-Fes,Grossiste Nord,Produit F,89.0,88.0,176.63,15719.68,296.5,7.02,1.6,991.0,415,99.09,3410.96,Livré,False,Sud,False,False,98.87640449438202,False,11.50408094435076,178.63272727272727,2026-01
SC-01230,2026-04-14 19:45:00,Casa Packaging,WH-Marrakech,BIM,Produit D,542.0,545.0,71.37,58140.08,697.0,6.45,5.74,2365.0,534,91.31,4131.9,En retard,False,Centre,True,False,100.55350553505535,False,5.928120516499282,106.67904587155964,2026-04
SC-01231,2026-03-27 06:45:00,Casa Packaging,WH-Casablanca,Export Client,Produit F,374.0,333.0,22.35,8358.9,670.7,5.09,0.14,5830.0,135,85.44,4353.53,Livré,False,Sud,False,False,89.03743315508021,False,6.491024302967048,25.101801801801802,2026-03
SC-01232,2026-06-25 22:30:00,Fes Textiles,WH-Fes,Retail Pro,Produit D,246.0,250.0,124.61,30655.17,376.7,5.61,0.0,2614.0,790,97.52,4285.73,Livré,False,Sud,False,False,101.62601626016261,False,11.3770374303159,122.62068,2026-06
SC-01233,2026-06-20 14:15:00,Tanger Components,WH-Marrakech,Grossiste Nord,Produit C,514.0,498.0,39.05,20073.45,723.4,11.04,6.51,30.0,1404,92.34,6122.22,Livré,True,Souss,True,True,96.88715953307393,True,8.46311860658004,40.30813253012048,2026-06
SC-01234,2026-05-20 08:45:00,Casa Packaging,WH-Marrakech,Marjane,Produit B,154.0,582.5,109.74,16899.66,419.2,5.96,0.77,1341.0,979,84.67,4272.39,Partiel,False,Nord,False,False,378.24675324675326,False,10.19177003816794,29.01229184549356,2026-05
SC-01235,2026-03-22 13:45:00,Casa Packaging,WH-Marrakech,Marjane,Produit C,475.0,452.0,182.18,86534.08,197.4,2.9,0.0,4376.0,378,91.02,1423.26,En retard,False,Oriental,False,False,95.15789473684211,False,7.210030395136778,191.4470796460177,2026-03
SC-01236,2026-05-04 21:30:00,Casa Packaging,WH-Tanger,Marjane,Produit E,1023.0,896.0,52.85,54060.88,676.0,12.39,8.71,1620.0,435,88.75,5749.71,Livré,False,Sud,True,False,87.58553274682306,False,8.505488165680474,60.33580357142857,2026-05
SC-01237,2026-02-13 08:15:00,Rabat Pharma,WH-Casablanca,Grossiste Sud,Produit B,1185.0,1150.0,21.37,25318.81,287.4,7.24,3.85,1162.0,1101,86.96,3447.28,Livré,False,Centre,True,False,97.0464135021097,False,11.99471120389701,22.01635652173913,2026-02
SC-01238,2026-03-18 21:15:00,Safi Minerals,WH-Casablanca,Pharmacie Centrale,Produit D,485.0,451.0,48.12,23339.15,211.3,5.37,0.69,5336.0,182,88.16,1818.97,Livré,False,Souss,False,False,92.98969072164948,False,8.608471367723615,51.74977827050998,2026-03
SC-01239,2026-06-18 17:30:00,Marrakech Food,WH-Agadir,Pharmacie Centrale,Produit B,824.0,820.0,38.36,57331.205,42.7,4.53,0.0,5236.0,1543,91.45,467.54,Livré,False,Oriental,False,False,99.51456310679612,False,10.949414519906323,69.91610365853658,2026-06
SC-01240,2026-01-30 16:45:00,Rabat Pharma,WH-Agadir,BIM,Produit A,201.0,196.0,109.03,21914.38,358.2,4.75,0.34,137.0,1211,83.8,4080.37,Livré,True,Nord,False,True,97.51243781094527,True,11.391317699609157,111.8080612244898,2026-01
SC-01241,2026-01-05 16:00:00,Agadir Plastics,WH-Casablanca,Grossiste Nord,Produit D,1138.0,1114.0,55.99,63715.12,464.1,5.93,0.0,1181.0,1294,89.39,5636.25,Livré,True,Centre,False,True,97.89103690685414,True,12.144473173884938,57.1949012567325,2026-01
SC-01242,2026-04-04 20:30:00,Marrakech Food,WH-Marrakech,Marjane,Produit F,657.0,580.0,239.1,157086.12,647.9,8.33,8.0,4958.0,545,98.49,5503.64,Livré,False,Oriental,True,False,88.2800608828006,False,8.494582497298966,270.83813793103445,2026-04
SC-01243,2026-01-15 21:15:00,Rabat Pharma,WH-Marrakech,Carrefour,Produit B,206.0,209.0,34.92,7192.72,511.1,3.64,1.14,1189.0,1108,84.42,5332.19,Livré,False,Oriental,False,False,101.45631067961165,False,10.432772451575033,34.41492822966507,2026-01
SC-01244,2026-04-21 19:00:00,Fes Textiles,WH-Casablanca,Marjane,Produit A,935.0,942.0,78.53,73425.86,266.8,5.51,0.13,2235.0,304,86.18,1899.18,Livré,False,Sud,False,False,100.74866310160428,False,7.118365817091454,77.9467728237792,2026-04
SC-01245,2026-02-20 07:00:00,Rabat Pharma,WH-Casablanca,BIM,Produit F,953.0,929.0,35.9,34212.32,622.5,8.32,3.97,3092.0,1462,99.46,4626.69,Livré,False,Oriental,True,False,97.4816369359916,False,7.4324337349397585,36.8270398277718,2026-02
SC-01246,2026-01-29 10:00:00,Safi Minerals,WH-Agadir,Export Client,Produit A,977.0,972.0,26.34,25732.86,52.0,7.15,1.75,4438.0,395,89.47,608.43,Partiel,False,Centre,False,False,99.48822927328557,False,11.700576923076921,26.474135802469135,2026-01
SC-01247,2026-05-03 11:45:00,Safi Minerals,WH-Tanger,Grossiste Sud,Produit D,76.0,73.0,163.36,12415.51,422.3,4.61,0.0,2127.0,1272,87.18,3463.8,Livré,False,Souss,False,False,96.05263157894737,False,8.202225905754203,170.0754794520548,2026-05
SC-01248,2026-04-30 18:15:00,Safi Minerals,WH-Tanger,BIM,Produit D,831.0,742.0,128.16,106503.23,539.4,8.18,4.49,858.0,178,83.94,6608.29,En retard,False,Oriental,True,False,89.29001203369434,False,12.251186503522433,143.53535040431265,2026-04
SC-01249,2026-03-18 20:45:00,Agadir Plastics,WH-Casablanca,Carrefour,Produit C,267.0,264.0,128.25,58971.07,94.1,6.78,4.47,1607.0,1366,84.26,1170.96,En retard,False,Oriental,True,False,98.87640449438202,False,12.443783209351755,223.37526515151515,2026-03
SC-01250,2026-04-11 12:45:00,Casa Packaging,WH-Casablanca,Grossiste Sud,Produit D,1105.0,951.0,157.82,174387.81,284.6,5.0,0.0,1460.0,1675,97.7,2548.47,Partiel,True,Centre,False,True,86.0633484162896,True,8.954567814476457,183.37309148264984,2026-04
SC-01251,2026-05-12 20:45:00,Marrakech Food,WH-Tanger,Grossiste Nord,Produit A,393.0,373.0,80.98,31825.55,282.9,6.13,1.71,3326.0,1732,89.76,2359.57,Livré,False,Sud,False,False,94.91094147582697,False,8.340650406504066,85.32319034852547,2026-05
SC-01252,2026-01-16 18:45:00,Marrakech Food,WH-Agadir,Retail Pro,Produit C,633.0,631.0,90.61,57356.89,716.8,9.66,3.9,112.0,908,93.12,7440.76,Livré,True,Nord,True,True,99.68404423380727,True,10.38052455357143,90.89839936608558,2026-01
SC-01253,2026-02-23 21:00:00,Marrakech Food,WH-Fes,Pharmacie Centrale,Produit B,348.0,311.0,177.62,61812.26,195.9,3.55,0.0,3350.0,1348,85.06,1395.92,En retard,False,Centre,False,False,89.36781609195403,False,7.125676365492598,198.75324758842444,2026-02
SC-01254,2026-01-31 18:45:00,Casa Packaging,WH-Marrakech,Marjane,Produit F,833.0,822.0,46.42,38666.44,656.1,4.76,2.62,1960.0,1480,84.07,5821.81,Livré,False,Souss,True,False,98.67947178871549,False,8.873357719859778,47.03946472019465,2026-01
SC-01255,2026-01-21 12:00:00,Fes Textiles,WH-Casablanca,BIM,Produit E,59.0,59.0,231.1,13634.82,240.0,4.03,0.0,5304.0,769,92.64,1567.39,Livré,False,Oriental,False,False,100.0,False,6.530791666666667,231.0986440677966,2026-01
SC-01256,2026-04-14 19:30:00,Fes Textiles,WH-Agadir,BIM,Produit F,1107.0,1114.0,185.63,205492.32,48.5,5.9,0.0,1632.0,877,83.68,375.9,Partiel,False,Nord,False,False,100.63233965672991,False,7.750515463917525,184.46348294434472,2026-04
SC-01257,2026-05-01 09:30:00,Fes Textiles,WH-Agadir,Marjane,Produit E,947.0,892.0,44.19,41843.85,82.0,4.08,0.0,3323.0,1720,92.4,854.81,Livré,False,Oriental,False,False,94.1921858500528,False,10.42451219512195,46.91014573991031,2026-05
SC-01258,2026-02-19 06:15:00,Fes Textiles,WH-Fes,Pharmacie Centrale,Produit A,818.0,714.0,23.55,19265.07,711.3,10.63,3.19,2666.0,303,85.06,6785.47,En retard,False,Oriental,True,False,87.28606356968214,False,9.53953324898074,26.98189075630252,2026-02
SC-01259,2026-02-02 21:45:00,Marrakech Food,WH-Tanger,Retail Pro,Produit D,96.0,96.0,213.46,20492.29,672.6,8.31,3.46,1051.0,517,97.51,7960.28,Livré,False,Sud,True,False,100.0,False,11.835087719298246,213.46135416666667,2026-02
SC-01260,2026-04-15 15:45:00,Safi Minerals,WH-Tanger,Export Client,Produit F,341.0,328.0,107.08,36515.09,265.0,2.74,0.0,3116.0,1087,85.02,1556.02,Livré,False,Nord,False,False,96.18768328445748,False,5.87177358490566,111.32649390243901,2026-04
SC-01261,2026-05-12 11:15:00,Casa Packaging,WH-Fes,Export Client,Produit D,1003.0,917.0,194.79,195369.47,717.0,8.68,1.2,1158.0,1473,91.39,5948.74,Livré,True,Sud,False,True,91.42572283150548,True,8.29670850767085,213.05285714285714,2026-05
SC-01262,2026-02-01 15:30:00,Rabat Pharma,WH-Casablanca,Carrefour,Produit B,514.0,455.0,148.04,76090.84,421.7,3.2,0.0,3556.0,798,89.28,3539.74,Livré,False,Sud,False,False,88.52140077821011,False,8.393976760730377,167.23261538461537,2026-02
SC-01263,2026-05-09 06:00:00,Agadir Plastics,WH-Casablanca,Grossiste Nord,Produit F,85.0,76.0,101.96,8666.37,380.5,4.85,2.62,3697.0,1629,88.63,2816.64,Livré,False,Sud,True,False,89.41176470588236,False,7.402470433639947,114.03118421052632,2026-05
SC-01264,2026-04-15 14:45:00,Marrakech Food,WH-Tanger,Carrefour,Produit B,1085.0,981.0,28.62,31051.92,611.2,7.01,3.84,1485.0,634,84.76,6811.72,Livré,False,Centre,True,False,90.4147465437788,False,11.144829842931937,31.653333333333332,2026-04
SC-01265,2026-06-19 09:30:00,Fes Textiles,WH-Tanger,BIM,Produit D,792.0,714.0,205.55,162796.38,734.5,14.58,11.67,4688.0,1391,82.56,4462.03,Livré,False,Centre,True,False,90.15151515151516,False,6.074921715452689,228.00613445378153,2026-06
SC-01266,2026-02-18 06:45:00,Safi Minerals,WH-Agadir,Marjane,Produit B,540.0,495.0,167.5,90450.63,176.7,5.86,0.0,2336.0,1575,84.46,1102.29,En retard,False,Oriental,False,False,91.66666666666666,False,6.238200339558574,182.72854545454547,2026-02
SC-01267,2026-01-15 11:45:00,Tanger Components,WH-Agadir,Pharmacie Centrale,Produit C,746.0,670.0,160.67,119862.27,251.9,6.96,2.59,4807.0,851,98.82,2898.59,Livré,False,Sud,True,False,89.81233243967829,False,11.506907502977372,178.8989104477612,2026-01
SC-01268,2026-06-14 17:30:00,Casa Packaging,WH-Agadir,Retail Pro,Produit F,1176.0,1176.0,101.3,119123.15,366.2,8.07,3.18,1329.0,948,97.2,2213.26,Livré,False,Oriental,True,False,100.0,False,6.04385581649372,101.29519557823129,2026-06
SC-01269,2026-03-03 07:30:00,Casa Packaging,WH-Fes,Retail Pro,Produit E,1125.0,1054.0,70.6,79423.81,727.4,3.98,0.0,222.0,1700,92.0,4382.25,Partiel,True,Oriental,False,True,93.68888888888888,True,6.024539455595271,75.35465844402277,2026-03
SC-01270,2026-03-20 12:45:00,Casa Packaging,WH-Marrakech,Export Client,Produit B,518.0,475.0,48.17,24951.43,356.9,6.3,0.0,4711.0,1073,95.46,4435.83,Livré,False,Sud,False,False,91.6988416988417,False,12.428775567385824,52.529326315789476,2026-03
SC-01271,2026-01-13 14:30:00,Tanger Components,WH-Casablanca,Grossiste Nord,Produit D,654.0,598.0,202.74,132593.5,215.7,8.59,1.8,5418.0,1440,88.42,2552.46,Livré,False,Centre,False,False,91.43730886850153,False,11.833379694019472,221.72826086956522,2026-01
SC-01272,2026-05-07 06:15:00,Casa Packaging,WH-Marrakech,Export Client,Produit B,280.0,264.0,17.69,4952.27,294.2,12.79,8.34,1845.0,277,94.04,3054.08,Livré,False,Oriental,True,False,94.28571428571428,False,10.380965329707681,18.758598484848488,2026-05
SC-01273,2026-06-01 17:15:00,Tanger Components,WH-Marrakech,Carrefour,Produit A,405.0,412.0,238.81,96719.56,648.6,4.59,1.97,5415.0,34,87.29,4434.61,Livré,False,Oriental,False,False,101.72839506172839,False,6.8372032069071835,234.756213592233,2026-06
SC-01274,2026-03-22 09:45:00,Fes Textiles,WH-Agadir,Marjane,Produit F,839.0,726.0,148.09,124251.37,193.6,5.22,2.11,2821.0,676,95.79,1886.27,Livré,False,Oriental,True,False,86.5315852205006,False,9.743130165289257,171.14513774104682,2026-03
SC-01275,2026-04-07 07:45:00,Rabat Pharma,WH-Marrakech,Carrefour,Produit C,400.0,372.0,148.1,59241.46,116.4,6.91,3.22,1502.0,1178,94.53,936.42,Livré,False,Nord,True,False,93.0,False,8.044845360824741,159.25123655913978,2026-04
SC-01276,2026-02-07 19:15:00,Rabat Pharma,WH-Marrakech,Marjane,Produit E,366.0,322.0,216.89,79380.79,378.5,4.43,0.0,501.0,139,95.33,2671.92,Partiel,False,Souss,False,False,87.97814207650273,False,7.059233817701453,246.52419254658383,2026-02
SC-01277,2026-01-24 19:30:00,Marrakech Food,WH-Fes,Marjane,Produit C,501.0,468.0,158.55,79432.63,187.3,7.74,4.72,3950.0,294,92.89,1992.53,Livré,False,Nord,True,False,93.41317365269461,False,10.638174052322476,169.72784188034188,2026-01
SC-01278,2026-06-08 12:30:00,Marrakech Food,WH-Casablanca,Export Client,Produit A,794.0,696.0,126.04,100079.37,460.6,4.02,0.0,110.0,1411,87.02,4615.37,En retard,True,Nord,False,True,87.6574307304786,True,10.020343030829352,143.79219827586206,2026-06
SC-01279,2026-04-28 09:00:00,Safi Minerals,WH-Casablanca,BIM,Produit D,253.0,249.0,162.4,41087.55,146.5,7.32,5.5,541.0,1016,89.75,1414.65,Livré,True,Centre,True,True,98.41897233201581,True,9.656313993174063,165.01024096385544,2026-04
SC-01280,2026-06-14 15:45:00,Casa Packaging,WH-Fes,Carrefour,Produit A,541.0,538.0,155.95,84370.98,112.5,7.31,3.3,2615.0,1439,96.33,1157.79,Livré,False,Souss,True,False,99.44547134935306,False,10.291466666666667,156.82338289962826,2026-06
SC-01281,2026-04-20 07:45:00,Rabat Pharma,WH-Marrakech,Carrefour,Produit B,1101.0,1045.0,54.19,59668.48,228.3,5.78,0.51,3714.0,600,93.35,2613.09,Livré,False,Centre,False,False,94.91371480472299,False,11.445860709592642,57.09902392344498,2026-04
SC-01282,2026-03-20 19:00:00,Tanger Components,WH-Casablanca,Pharmacie Centrale,Produit A,959.0,935.0,229.8,220380.04,92.8,3.55,1.04,3435.0,1191,98.11,1135.96,Livré,False,Centre,False,False,97.49739311783108,False,12.24094827586207,235.70057754010696,2026-03
SC-01283,2026-01-09 13:45:00,Safi Minerals,WH-Fes,Retail Pro,Produit F,639.0,605.0,93.35,59650.36,117.2,11.68,10.15,4500.0,171,85.78,679.53,En retard,False,Souss,True,False,94.67918622848201,False,5.798037542662116,98.59563636363636,2026-01
SC-01284,2026-02-02 16:00:00,Agadir Plastics,WH-Tanger,Carrefour,Produit F,624.0,627.0,236.69,147696.99,164.5,3.81,0.0,136.0,1718,97.03,1098.13,Livré,True,Nord,False,True,100.48076923076923,True,6.675562310030396,235.5613875598086,2026-02
SC-01285,2026-03-11 14:45:00,Tanger Components,WH-Casablanca,Carrefour,Produit E,65.0,58.0,53.05,3448.57,599.6,12.31,6.36,730.0,456,84.87,4812.22,Livré,False,Sud,True,False,89.23076923076924,False,8.025717144763176,59.458103448275864,2026-03
SC-01286,2026-06-10 09:45:00,Marrakech Food,WH-Casablanca,Carrefour,Produit D,1155.0,994.0,154.23,178138.64,745.1,8.73,1.27,4693.0,1132,96.0,6107.8,Livré,False,Sud,False,False,86.06060606060606,False,8.197288954502751,179.2139235412475,2026-06
SC-01287,2026-06-15 11:15:00,Tanger Components,WH-Agadir,Grossiste Nord,Produit C,534.0,528.0,173.19,92482.63,125.4,3.76,0.0,2565.0,142,93.07,822.73,Livré,False,Souss,False,False,98.87640449438202,False,6.560845295055821,175.15649621212123,2026-06
SC-01288,2026-04-22 18:15:00,Agadir Plastics,WH-Agadir,BIM,Produit B,58.0,53.0,123.34,7153.58,451.4,7.34,4.24,4498.0,588,99.15,4979.26,En retard,False,Sud,True,False,91.37931034482759,False,11.030704474966772,134.9732075471698,2026-04
SC-01289,2026-03-25 15:15:00,Marrakech Food,WH-Casablanca,Marjane,Produit A,1008.0,1024.0,238.04,239947.67,173.6,6.02,1.56,3602.0,797,85.37,2213.42,Livré,False,Centre,False,False,101.58730158730158,False,12.750115207373273,234.323896484375,2026-03
SC-01290,2026-04-07 09:45:00,Tanger Components,WH-Marrakech,Grossiste Sud,Produit F,149.0,134.0,25.27,54724.71,242.9,5.14,0.0,5391.0,910,94.98,3026.75,Livré,False,Sud,False,False,89.93288590604027,False,12.460889254837381,408.3933582089552,2026-04
SC-01291,2026-02-21 06:45:00,Fes Textiles,WH-Agadir,Export Client,Produit E,172.0,160.0,64.0,11007.37,65.0,7.28,3.98,615.0,1375,94.32,408.22,Livré,True,Centre,True,True,93.02325581395348,True,6.280307692307693,68.7960625,2026-02
SC-01292,2026-02-18 22:45:00,Tanger Components,WH-Agadir,Marjane,Produit D,108.0,101.0,192.19,20756.97,221.9,3.55,0.0,1046.0,304,89.17,2305.82,Livré,False,Centre,False,False,93.51851851851852,False,10.391257323118522,205.51455445544556,2026-02
SC-01293,2026-04-16 15:30:00,Rabat Pharma,WH-Tanger,Grossiste Sud,Produit E,424.0,420.0,145.91,61866.7,370.1,2.53,0.0,1961.0,1085,83.42,2834.16,Livré,False,Nord,False,False,99.05660377358491,False,7.657822210213455,147.30166666666665,2026-04
SC-01294,2026-03-28 14:15:00,Fes Textiles,WH-Casablanca,Pharmacie Centrale,Produit A,1023.0,1039.0,33.28,34043.86,224.1,5.69,0.0,2571.0,1333,93.57,1708.98,Partiel,False,Sud,False,False,101.56402737047898,False,7.6259705488621155,32.76598652550529,2026-03
SC-01295,2026-04-28 14:30:00,Casa Packaging,WH-Marrakech,Grossiste Sud,Produit C,1077.0,985.0,111.43,120012.62,501.1,8.65,3.32,2954.0,539,88.58,4825.43,Livré,False,Sud,True,False,91.4577530176416,False,9.629674715625624,121.84022335025381,2026-04
SC-01296,2026-03-20 10:15:00,Fes Textiles,WH-Agadir,BIM,Produit A,1065.0,1075.0,52.47,62142.13,244.7,6.7,0.0,3214.0,181,87.75,1382.99,Livré,False,Nord,False,False,100.93896713615023,False,5.651777686963629,57.80663255813953,2026-03
SC-01297,2026-04-16 11:30:00,Fes Textiles,WH-Casablanca,Grossiste Nord,Produit F,823.0,767.0,86.91,71526.86,610.2,7.63,1.35,864.0,79,86.66,3482.35,Livré,False,Sud,False,False,93.19562575941677,False,5.706899377253359,93.25535853976533,2026-04
SC-01298,2026-04-23 06:30:00,Fes Textiles,WH-Fes,Carrefour,Produit A,1085.0,1006.0,103.28,112053.99,518.0,5.77,1.94,1160.0,536,83.14,4401.2,En retard,False,Centre,False,False,92.71889400921658,False,8.496525096525096,111.385675944334,2026-04
SC-01299,2026-05-15 13:30:00,Tanger Components,WH-Marrakech,Export Client,Produit C,811.0,795.0,102.12,82823.32,306.4,4.28,0.0,5020.0,882,93.12,3475.85,Livré,False,Oriental,False,False,98.02712700369914,False,11.344157963446476,104.18027672955975,2026-05
SC-01300,2026-02-13 08:45:00,Fes Textiles,WH-Marrakech,BIM,Produit D,187.0,161.0,177.44,33181.26,373.8,3.52,0.0,2535.0,627,83.13,3897.43,Livré,False,Oriental,False,False,86.09625668449198,False,10.426511503477794,206.09478260869565,2026-02
SC-01301,2026-05-19 19:00:00,Agadir Plastics,WH-Tanger,Grossiste Sud,Produit E,23.0,22.0,123.57,3080.0,258.9,5.54,4.17,2727.0,777,89.63,1925.01,Livré,False,Sud,True,False,95.65217391304348,False,7.435341830822712,140.0,2026-05
SC-01302,2026-05-08 14:15:00,Agadir Plastics,WH-Marrakech,Carrefour,Produit F,403.0,375.0,12.72,5125.7,575.8,8.0,4.19,138.0,413,96.69,4067.01,En retard,True,Centre,True,True,93.05210918114145,True,7.063233761722821,13.668533333333333,2026-05
SC-01303,2026-03-23 15:15:00,Casa Packaging,WH-Marrakech,Pharmacie Centrale,Produit A,560.0,553.0,216.15,121046.52,649.6,5.75,0.0,4975.0,828,83.18,5014.45,Livré,False,Oriental,False,False,98.75,False,7.7192887931034475,218.8906329113924,2026-03
SC-01304,2026-05-05 08:45:00,Safi Minerals,WH-Agadir,Grossiste Nord,Produit F,194.0,185.0,73.5,14258.15,189.2,2.44,1.19,4454.0,1663,84.67,1287.15,En retard,False,Nord,False,False,95.36082474226805,False,6.803118393234673,77.07108108108108,2026-05
SC-01305,2026-01-22 10:00:00,Safi Minerals,WH-Agadir,Marjane,Produit B,870.0,855.0,135.33,117734.09,563.0,4.22,0.0,542.0,1606,93.89,3794.18,Livré,True,Nord,False,True,98.27586206896551,True,6.739218472468917,137.70069005847952,2026-01
SC-01306,2026-02-23 18:15:00,Casa Packaging,WH-Fes,Marjane,Produit B,1177.0,1069.0,123.01,144786.1,245.3,4.57,0.0,5656.0,1033,96.8,1813.81,Livré,False,Oriental,False,False,90.82412914188616,False,7.394251936404403,135.44069223573433,2026-02
SC-01307,2026-05-11 16:45:00,Marrakech Food,WH-Agadir,Marjane,Produit E,272.0,236.0,223.63,60826.96,615.0,3.88,0.57,73.0,236,92.48,5832.89,Annulé,True,Centre,False,True,86.76470588235294,True,9.484373983739838,257.74135593220336,2026-05
SC-01308,2026-05-25 22:00:00,Agadir Plastics,WH-Casablanca,Export Client,Produit C,492.0,463.0,40.55,19949.04,720.4,12.56,7.19,1093.0,1740,86.53,5721.69,En retard,True,Sud,True,True,94.10569105691057,True,7.942379233759023,43.08647948164147,2026-05
SC-01309,2026-02-04 19:15:00,Agadir Plastics,WH-Agadir,Retail Pro,Produit F,387.0,374.0,186.74,72268.57,259.5,1.86,0.0,5832.0,520,87.64,2860.98,En retard,False,Oriental,False,False,96.64082687338501,False,11.024971098265896,193.2314705882353,2026-02
SC-01310,2026-03-26 08:00:00,Tanger Components,WH-Agadir,Retail Pro,Produit B,579.0,574.0,65.48,37913.78,680.4,6.3,3.72,4312.0,331,89.91,5206.26,Livré,False,Oriental,True,False,99.13644214162349,False,7.651763668430336,66.05188153310104,2026-03
SC-01311,2026-04-09 14:00:00,Agadir Plastics,WH-Agadir,Pharmacie Centrale,Produit E,752.0,683.0,200.62,150864.29,348.4,7.34,4.25,2064.0,1579,89.81,2459.61,Livré,False,Centre,True,False,90.82446808510637,False,7.059730195177957,220.88475841874086,2026-04
SC-01312,2026-01-03 07:15:00,Tanger Components,WH-Casablanca,Carrefour,Produit F,980.0,924.0,62.83,61568.87,356.6,4.58,0.2,5172.0,899,98.28,1965.71,Livré,False,Sud,False,False,94.28571428571428,False,5.512366797532248,66.6329761904762,2026-01
SC-01313,2026-02-21 16:15:00,Agadir Plastics,WH-Marrakech,Retail Pro,Produit A,266.0,270.0,161.97,43083.56,773.4,4.65,0.39,453.0,92,90.72,5261.8,Livré,False,Souss,False,False,101.50375939849626,False,6.803465218515646,159.56874074074074,2026-02
SC-01314,2026-06-03 15:45:00,Fes Textiles,WH-Tanger,BIM,Produit D,1055.0,539.0,14.35,15144.0,61.4,3.46,1.0,377.0,371,91.25,789.79,En retard,False,Sud,False,False,51.09004739336493,False,12.863029315960912,28.09647495361781,2026-06
SC-01315,2026-06-20 22:45:00,Tanger Components,WH-Casablanca,BIM,Produit C,400.0,347.0,167.33,66931.25,748.0,9.5,5.43,1416.0,737,83.61,9260.01,Annulé,False,Nord,True,False,86.75,False,12.379692513368985,192.88544668587897,2026-06
SC-01316,2026-06-05 17:15:00,Fes Textiles,WH-Fes,Marjane,Produit F,687.0,662.0,161.03,110628.67,580.2,5.94,0.0,5269.0,945,82.6,3741.34,En retard,False,Sud,False,False,96.36098981077147,False,6.44836263357463,167.11279456193353,2026-06
SC-01317,2026-04-04 07:00:00,Casa Packaging,WH-Casablanca,Pharmacie Centrale,Produit A,997.0,891.0,179.97,179431.6,368.8,13.02,5.43,53.0,736,99.63,2493.2,Livré,True,Oriental,True,True,89.36810431293881,True,6.760303687635574,201.38226711560046,2026-04
SC-01318,2026-01-08 17:00:00,Casa Packaging,WH-Fes,Export Client,Produit D,858.0,856.0,166.36,142738.1,351.0,3.46,0.0,5747.0,508,96.11,3629.63,Livré,False,Sud,False,False,99.76689976689977,False,10.340826210826211,166.7501168224299,2026-01
SC-01319,2026-06-01 11:45:00,Rabat Pharma,WH-Casablanca,Grossiste Nord,Produit F,40.0,37.0,116.12,4644.99,485.7,5.44,2.22,1800.0,829,93.57,4122.39,Livré,False,Centre,True,False,92.5,False,8.487523162445955,125.54027027027027,2026-06
SC-01320,2026-03-29 20:30:00,Safi Minerals,WH-Casablanca,Marjane,Produit C,607.0,523.0,47.48,28819.15,503.6,7.71,1.99,2714.0,1468,95.29,5175.44,Livré,False,Sud,False,False,86.16144975288303,False,10.276886417791896,55.10353728489484,2026-03
SC-01321,2026-02-20 20:30:00,Rabat Pharma,WH-Agadir,Pharmacie Centrale,Produit C,55.0,53.0,158.72,8729.39,516.6,8.07,2.23,4379.0,1243,87.62,3748.2,Livré,False,Centre,True,False,96.36363636363636,False,7.255516840882694,164.7054716981132,2026-02
SC-01322,2026-04-07 22:45:00,Safi Minerals,WH-Tanger,BIM,Produit B,615.0,612.0,18.85,11594.62,315.8,5.28,0.62,4783.0,1537,96.71,2842.27,En retard,False,Nord,False,False,99.51219512195122,False,9.000221659278024,18.94545751633987,2026-04
SC-01323,2026-03-12 08:00:00,Tanger Components,WH-Tanger,Carrefour,Produit B,461.0,422.0,209.99,96803.25,280.6,8.0,2.4,1621.0,798,96.93,2676.3,Livré,False,Oriental,True,False,91.54013015184381,False,9.537776193870277,229.3915876777251,2026-03
